record_id,animal_id,date,rumination_min,eating_min,sitting_min,standing_min,coughing_count,resting_min,activity_rate,mounting_count,sniffing,heat_detection_count,sit_stand_min,data_collection_rate_pct,source_file
5,COW-10000249,2025-07-13,161.6667,107.5,990.8333,450.0,2,183.5,70.73109971725437,1,155.01795021352774,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
5,COW-10000249,2025-07-14,247.6667,118.0,969.0,471.8333,4,96.8333,73.37452598029027,4,161.14646068813485,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
5,COW-10000249,2025-07-15,303.6667,104.1667,721.8333,569.5,0,70.8333,86.61672557698861,11,195.5355683121413,0,1291.3333,90,sample_data/Danone sensor dataset 2.csv
5,COW-10000249,2025-07-16,332.6667,140.3333,804.6667,636.0,6,65.1667,95.24015526372158,7,206.1635832497501,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
5,COW-10000249,2025-07-17,232.5,122.6667,861.5,579.0,0,58.8333,86.35877435135369,3,189.62214252648909,0,1440.5,100,sample_data/Danone sensor dataset 2.csv
5,COW-10000249,2025-07-18,293.0,107.5,822.5,618.3333,0,62.1667,109.04493712496388,6,222.70711833717783,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
5,COW-10000249,2025-07-19,367.5,59.6667,732.6667,708.0,2,40.8333,108.84785397523864,4,211.8465328260684,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
5,COW-10000249,2025-07-20,330.1667,88.8333,707.5,734.5,0,82.1667,121.2509740258321,4,237.44548208119417,0,1442.0,100,sample_data/Danone sensor dataset 2.csv
5,COW-10000249,2025-07-21,314.3333,137.8333,771.3333,669.3333,2,89.3333,123.94877587794596,2,244.5177027496239,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
5,COW-10000249,2025-07-22,250.5,57.6667,854.1667,586.6667,5,88.8333,88.62088955,3,195.54788052242847,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
5,COW-10000249,2025-07-23,146.6667,68.0,748.5,692.3333,2,94.8333,95.25088157,2,219.2495693562002,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
5,COW-10000249,2025-07-24,153.5,129.6667,692.0,748.8333,9,131.5,102.50054068535032,4,234.85529510736328,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
5,COW-10000249,2025-07-25,273.6667,115.6667,865.5,575.1667,15,140.0,86.20941636960632,2,190.23752825947503,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
5,COW-10000249,2025-07-26,166.1667,79.8333,1033.5,407.3333,4,205.5,65.88849774477039,1,145.79602212282603,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
5,COW-10000249,2025-07-27,118.5,126.3333,1005.0,435.8333,0,193.1667,70.26860729458016,4,154.2390904556195,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
5,COW-10000249,2025-07-28,260.5,273.6667,742.3333,698.1667,0,156.5,149.4504845568555,3,272.2238514057315,0,1440.5,100,sample_data/Danone sensor dataset 2.csv
5,COW-10000249,2025-07-29,355.0,125.5,1056.1667,383.1667,9,127.8333,65.77809041824094,2,135.17807193683663,0,1439.3333,100,sample_data/Danone sensor dataset 2.csv
5,COW-10000249,2025-07-30,241.0,110.0,1033.8333,406.8333,4,165.6667,64.83216259,4,139.26499160226436,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
5,COW-10000249,2025-07-31,183.1667,156.5,1021.0,419.8333,4,155.3333,68.32482255325625,3,152.3401256625262,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
5,COW-10000249,2025-08-01,322.8333,182.6667,1015.8333,425.0,2,74.3333,70.48917286984833,6,148.4445633013997,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
5,COW-10000249,2025-08-02,406.3333,166.6667,1024.0,416.8333,0,137.0,64.78466060852439,2,142.6141065,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
5,COW-10000249,2025-08-03,333.3333,138.1667,1079.8333,360.8333,2,173.3333,62.85382852020334,5,134.99702910812076,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
5,COW-10000249,2025-08-04,305.5,95.0,1058.8333,382.0,4,95.8333,63.93837643166096,4,136.6511559307127,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
5,COW-10000249,2025-08-05,321.5,114.0,1076.3333,364.5,6,186.1667,63.367703783643115,5,132.7374170500809,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
5,COW-10000249,2025-08-06,251.1667,229.5,821.3333,619.5,0,139.0,144.1654260921092,8,254.6018647678744,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
5,COW-10000249,2025-08-07,345.0,93.3333,1142.6667,298.0,2,127.8333,56.458991587796405,1,114.1383422,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
5,COW-10000249,2025-08-08,244.3333,39.3333,1154.5,286.3333,2,231.0,50.62842485241424,3,110.94501019903107,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
5,COW-10000249,2025-08-09,176.8333,109.0,1080.5,360.3333,3,272.5,52.09243843250705,0,114.91568505246906,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
5,COW-10000249,2025-08-10,196.1667,56.6667,1203.0,237.8333,0,322.6667,42.95283742168861,0,91.77507092733477,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
5,COW-10000249,2025-08-11,144.1667,62.5,1170.3333,270.1667,4,229.8333,49.345852340880086,2,104.0522923282516,0,1440.5,100,sample_data/Danone sensor dataset 2.csv
5,COW-10000249,2025-08-12,156.0,101.5,1059.8333,380.8333,2,194.3333,52.65565516495253,0,114.4557764826964,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
5,COW-10000249,2025-08-13,235.3333,98.8333,1137.3333,303.5,2,169.6667,52.963531088180936,3,113.04446522109836,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
5,COW-10000249,2025-08-14,268.0,286.3333,843.3333,597.3333,2,134.5,102.61619825597056,2,203.05732343551023,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
5,COW-10000249,2025-08-15,324.3333,68.8333,1136.8333,303.8333,2,126.8333,58.39986231855527,5,118.27222337771325,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
5,COW-10000249,2025-08-16,279.5,81.8333,1056.1667,384.6667,0,108.3333,70.93703116068887,7,151.50393110399924,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
5,COW-10000249,2025-08-17,212.5,50.6667,1144.3333,295.0,7,93.3333,64.70357517668249,9,130.15816422621924,0,1439.3333,100,sample_data/Danone sensor dataset 2.csv
5,COW-10000249,2025-08-18,210.3333,299.6667,845.1667,595.6667,14,49.1667,140.84056626998876,13,228.6063275135894,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
5,COW-10000249,2025-08-19,351.8333,33.0,1127.8333,312.8333,2,71.3333,64.31918064348679,4,130.39872981728584,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
5,COW-10000249,2025-08-20,256.0,32.0,1075.0,365.8333,2,97.5,64.07226059462998,5,135.84062086494757,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
5,COW-10000249,2025-08-21,203.1667,30.3333,1150.0,290.8333,5,91.0,59.40336885,6,119.84738396798484,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
5,COW-10000249,2025-08-22,183.1667,35.5,1094.5,346.3333,2,66.1667,62.85968700649423,7,133.74074919365816,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
5,COW-10000249,2025-08-23,187.8333,49.0,1171.6667,269.0,0,54.3333,51.111256053523846,1,109.81835399938367,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
5,COW-10000249,2025-08-24,180.1667,431.8333,739.0,701.6667,2,0.6667,148.2381530648743,8,242.83056133381476,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
5,COW-10000249,2025-08-25,273.6667,162.0,1037.3333,403.5,13,50.3333,94.08187837970264,5,170.37562341066783,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
5,COW-10000249,2025-08-26,291.5,58.0,1157.5,283.3333,4,75.8333,55.84568719549494,4,114.9931050725863,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
5,COW-10000249,2025-08-27,185.1667,324.1667,754.8333,686.0,0,13.1667,158.57913718104982,10,279.99868657700654,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
5,COW-10000249,2025-08-28,195.6667,89.0,1117.0,323.8333,0,115.1667,55.957022107081855,5,118.22784456922663,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
5,COW-10000249,2025-08-29,197.8333,94.8333,1111.0,329.5,2,130.8333,62.19726822903955,4,127.2909433990941,0,1440.5,100,sample_data/Danone sensor dataset 2.csv
5,COW-10000249,2025-08-30,151.1667,101.0,1133.0,307.8333,0,93.3333,58.095755414372576,2,122.51208402987778,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
5,COW-10000249,2025-08-31,211.3333,157.0,977.8333,463.0,4,53.3333,77.43069295623938,4,167.5589470783364,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
5,COW-10000249,2025-09-01,371.6667,154.5,966.5,474.3333,2,52.0,75.49189607389681,3,170.0630759861926,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
5,COW-10000249,2025-09-02,395.6667,169.0,1003.3333,437.0,6,65.1667,73.97171314489341,2,156.75434740680535,0,1440.3333,100,sample_data/Danone sensor dataset 2.csv
5,COW-10000249,2025-09-03,227.1667,90.6667,998.0,442.6667,10,176.1667,67.48889331738191,5,151.28482539915257,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
5,COW-10000249,2025-09-04,280.5,126.3333,956.1667,484.6667,4,131.8333,86.38910132739639,3,166.20471249983584,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
5,COW-10000249,2025-09-05,221.0,70.1667,1116.6667,324.1667,6,248.1667,53.73539124064669,2,119.5157228252528,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
5,COW-10000249,2025-09-06,86.8333,33.6667,1170.6667,270.0,5,259.1667,50.53954701244914,4,108.12495313050404,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
5,COW-10000249,2025-09-07,337.8333,125.5,1088.0,367.8333,0,269.3333,60.221492843758945,3,132.10104417173127,0,1455.8333,101,sample_data/Danone sensor dataset 2.csv
5,COW-10000249,2025-09-08,217.3333,119.1667,856.0,403.8333,0,127.5,73.6745357,3,162.2463389574685,0,1259.8333,87,sample_data/Danone sensor dataset 2.csv
5,COW-10000249,2025-09-09,308.8333,171.5,900.1667,540.6667,2,93.1667,75.59838277663434,6,173.21614781165138,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
5,COW-10000249,2025-09-10,417.5,128.5,954.0,486.6667,4,140.1667,68.56468278354431,4,162.02600441393835,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
5,COW-10000249,2025-09-11,391.8333,133.6667,1049.0,391.8333,3,184.5,61.20930651283595,1,138.0940825295214,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
5,COW-10000249,2025-09-12,241.8333,8.1667,827.5,153.6667,0,103.3333,49.33611152004827,0,102.00244505062804,0,981.1667,68,sample_data/Danone sensor dataset 2.csv
6,COW-10000250,2025-06-01,428.5,96.8333,1065.1667,375.3333,23,232.6667,51.09677414616597,4,110.24040593795308,0,1440.5,100,sample_data/Danone sensor dataset 2.csv
6,COW-10000250,2025-06-02,334.5,117.6667,1031.0,409.6667,18,295.5,53.35247027438198,5,112.00892630686975,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
6,COW-10000250,2025-06-03,353.3333,137.3333,1084.5,356.3333,7,303.3333,51.6703195,1,107.94023115556318,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
6,COW-10000250,2025-06-04,293.1667,121.5,1055.5,385.1667,21,313.5,51.83765903880673,5,103.94891132529496,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
6,COW-10000250,2025-06-05,258.6667,94.6667,1124.0,316.1667,24,335.1667,44.53005016933035,4,90.45607398304313,0,1440.1667,100,sample_data/Danone sensor dataset 2.csv
6,COW-10000250,2025-06-06,294.1667,108.0,1104.8333,335.8333,4,288.8333,49.05277956530542,3,100.30327902409502,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
6,COW-10000250,2025-06-07,309.3333,86.8333,1059.5,381.1667,12,250.6667,51.12424109943043,3,107.24164123393936,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
6,COW-10000250,2025-06-08,290.8333,101.5,1077.5,363.3333,6,285.0,50.118742396198584,4,102.71968481925404,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
6,COW-10000250,2025-06-09,265.1667,100.8333,995.5,445.1667,4,274.8333,51.43217737285256,7,112.54116792692072,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
6,COW-10000250,2025-06-10,306.8333,99.6667,866.8333,574.0,6,176.1667,63.778126652079415,51,137.25186327553126,4,1440.8333,100,sample_data/Danone sensor dataset 2.csv
6,COW-10000250,2025-06-11,299.5,89.1667,1045.3333,395.5,2,304.8333,51.08958061752187,4,94.53663192228336,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
6,COW-10000250,2025-06-12,320.8333,99.3333,1099.8333,340.3333,0,294.3333,50.885805744303134,8,92.7057514117832,0,1440.1667,100,sample_data/Danone sensor dataset 2.csv
6,COW-10000250,2025-06-13,384.8333,229.1667,921.6667,519.0,11,219.5,93.87473364551548,16,137.94074855100112,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
6,COW-10000250,2025-06-14,404.1667,167.1667,1010.0,430.6667,0,268.6667,69.59214534874262,6,118.62119262497605,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
6,COW-10000250,2025-06-15,292.6667,396.5,719.3333,721.3333,27,262.8333,102.93281714047949,3,142.01759257177577,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
6,COW-10000250,2025-06-16,282.1667,220.3333,978.1667,462.5,23,318.1667,79.29700845262069,7,123.09645573776224,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
6,COW-10000250,2025-06-17,217.8333,80.6667,1163.5,277.1667,18,433.5,42.45151772205612,4,73.95913504936364,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
6,COW-10000250,2025-06-18,202.6667,114.0,1037.1667,403.6667,4,328.8333,50.03923618014387,4,91.79363729500096,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
6,COW-10000250,2025-06-19,233.5,99.5,1062.5,378.1667,5,304.0,48.71807544995987,0,86.36814308960865,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
6,COW-10000250,2025-06-20,214.3333,105.3333,1068.1667,372.1667,14,294.6667,49.35413709312533,4,89.02290161493006,0,1440.3333,100,sample_data/Danone sensor dataset 2.csv
6,COW-10000250,2025-06-21,219.1667,93.5,1108.3333,332.5,13,315.3333,46.744506800636664,3,80.53081823539844,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
6,COW-10000250,2025-06-22,217.1667,107.8333,1071.5,369.3333,7,344.3333,49.711868736218555,4,94.19179079089984,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
6,COW-10000250,2025-06-23,301.8333,178.3333,997.6667,442.5,5,265.6667,59.59805966,2,107.15073783176116,0,1440.1667,100,sample_data/Danone sensor dataset 2.csv
6,COW-10000250,2025-06-24,386.3333,156.5,1010.5,430.0,0,222.6667,57.20112963129935,5,100.88691671703144,0,1440.5,100,sample_data/Danone sensor dataset 2.csv
6,COW-10000250,2025-06-25,447.8333,84.5,914.8333,525.0,4,144.3333,59.05843581738247,0,103.7073306924754,0,1439.8333,100,sample_data/Danone sensor dataset 2.csv
6,COW-10000250,2025-06-26,412.0,106.3333,938.1667,502.5,13,176.5,62.88838349024161,2,112.10695378816771,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
6,COW-10000250,2025-06-27,349.3333,92.8333,1100.5,340.3333,15,253.3333,49.98207776238975,0,95.89910768649013,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
6,COW-10000250,2025-06-28,314.6667,55.0,1020.5,420.1667,19,275.3333,48.61996073018947,4,85.58300831,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
6,COW-10000250,2025-06-29,251.5,97.0,928.0,512.8333,11,210.1667,59.66891417715714,7,113.93724819909224,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
6,COW-10000250,2025-06-30,251.5,111.1667,688.6667,752.0,0,133.1667,90.33933859299532,115,174.7932647676834,12,1440.6667,100,sample_data/Danone sensor dataset 2.csv
6,COW-10000250,2025-07-01,305.6667,115.1667,935.3333,505.0,2,236.6667,60.993895509733534,9,109.35778548336228,0,1440.3333,100,sample_data/Danone sensor dataset 2.csv
6,COW-10000250,2025-07-02,194.3333,116.8333,946.6667,494.1667,2,274.1667,58.27844492447314,16,106.776280135623,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
6,COW-10000250,2025-07-03,55.0,137.8333,951.5,489.3333,4,242.3333,62.76130753048863,9,112.36999401403618,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
6,COW-10000250,2025-07-04,72.1667,134.5,1050.8333,390.0,4,279.8333,56.19849974244506,5,104.5932734033288,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
6,COW-10000250,2025-07-05,37.5,125.0,1002.1667,438.1667,25,280.0,51.52450791058566,2,94.54344405368698,0,1440.3333,100,sample_data/Danone sensor dataset 2.csv
6,COW-10000250,2025-07-06,34.0,122.5,1041.0,399.6667,8,324.6667,54.42876114110492,3,98.54041377,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
6,COW-10000250,2025-07-07,53.5,104.5,960.5,480.3333,21,235.0,57.60170998691891,4,117.40537397429873,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
6,COW-10000250,2025-07-08,65.8333,62.1667,1092.1667,348.5,10,316.1667,48.037598136396994,2,92.88921224,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
6,COW-10000250,2025-07-09,3.0,102.1667,1052.6667,388.0,9,348.0,53.708435828241136,6,103.28274329245946,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
6,COW-10000250,2025-07-10,39.0,80.8333,986.8333,453.8333,11,327.5,52.90644471372845,5,98.89132902612292,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
6,COW-10000250,2025-07-11,95.5,104.0,954.3333,486.5,0,322.1667,54.10492744688494,4,102.2045827394555,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
6,COW-10000250,2025-07-12,8.3333,95.3333,1065.5,375.3333,4,338.8333,46.71596225718669,0,87.73672665385858,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
6,COW-10000250,2025-07-13,20.0,85.6667,1045.1667,395.5,9,342.0,46.59251038755658,0,84.67254082619289,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
6,COW-10000250,2025-07-14,63.3333,118.3333,1002.0,438.8333,8,379.3333,50.60407987366252,4,88.50053455182898,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
6,COW-10000250,2025-07-15,76.0,133.6667,694.6667,606.3333,5,173.1667,62.55975983204424,3,112.40796356240268,0,1301.0,90,sample_data/Danone sensor dataset 2.csv
6,COW-10000250,2025-07-16,258.6667,76.3333,1063.3333,377.1667,5,245.0,48.92684369813813,3,82.42378831,0,1440.5,100,sample_data/Danone sensor dataset 2.csv
6,COW-10000250,2025-07-17,86.1667,92.8333,1076.5,364.0,18,324.0,48.17125947,3,89.47289959,0,1440.5,100,sample_data/Danone sensor dataset 2.csv
6,COW-10000250,2025-07-18,60.3333,106.1667,653.3333,509.0,12,153.1667,95.63238941977008,6,174.15738500973063,0,1162.3333,81,sample_data/Danone sensor dataset 2.csv
7,COW-10000251,2025-06-01,299.6667,99.8333,801.0,639.6667,9,132.0,65.53105239126761,12,127.96217429864082,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
7,COW-10000251,2025-06-02,302.6667,124.6667,868.0,572.8333,4,216.6667,63.566181242431504,8,119.3288574307002,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
7,COW-10000251,2025-06-03,236.3333,130.0,937.0,503.6667,0,287.1667,62.66469303185826,5,114.10538352567364,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
7,COW-10000251,2025-06-04,331.3333,114.5,1001.6667,438.6667,0,237.8333,62.46879801874883,3,110.06318361387846,0,1440.3333,100,sample_data/Danone sensor dataset 2.csv
7,COW-10000251,2025-06-05,260.8333,92.3333,1007.8333,433.0,12,240.3333,59.36965834715244,3,98.02872992582306,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
7,COW-10000251,2025-06-06,355.6667,115.1667,938.3333,502.1667,0,195.6667,60.78855903587531,7,109.54832213628104,0,1440.5,100,sample_data/Danone sensor dataset 2.csv
7,COW-10000251,2025-06-07,269.0,91.6667,907.1667,533.6667,2,277.0,60.06722049922733,7,108.33180283590023,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
7,COW-10000251,2025-06-08,249.0,105.0,964.3333,475.6667,11,278.5,60.98997730678982,8,105.3396812,0,1440.0,100,sample_data/Danone sensor dataset 2.csv
7,COW-10000251,2025-06-09,217.3333,100.5,949.3333,491.5,2,318.1667,57.12108499539112,7,102.15541978596676,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
7,COW-10000251,2025-06-10,289.0,87.5,1057.5,383.1667,5,295.6667,58.37514563988117,6,98.40920283694004,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
7,COW-10000251,2025-06-11,328.5,85.3333,930.5,510.3333,4,229.1667,58.78454081511621,6,101.7585877064958,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
7,COW-10000251,2025-06-12,248.5,110.0,847.6667,593.0,0,230.6667,63.34908100147592,8,115.83278219990022,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
7,COW-10000251,2025-06-13,271.0,248.3333,745.6667,695.0,2,154.6667,98.21259272203352,22,149.25049910220986,2,1440.6667,100,sample_data/Danone sensor dataset 2.csv
7,COW-10000251,2025-06-14,299.6667,207.1667,897.1667,543.5,0,286.5,78.54356673071639,5,129.1096370013871,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
7,COW-10000251,2025-06-15,239.6667,422.0,723.5,717.1667,2,239.3333,99.92417483349632,9,147.69352661796546,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
7,COW-10000251,2025-06-16,216.5,240.0,847.5,593.1667,4,284.5,86.75028725500076,10,136.85587852545106,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
7,COW-10000251,2025-06-17,254.8333,81.5,953.6667,487.0,12,320.6667,56.559436379732325,3,100.8765236087995,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
7,COW-10000251,2025-06-18,243.1667,93.6667,879.1667,561.6667,2,261.3333,61.484794091599184,3,105.66531523863934,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
7,COW-10000251,2025-06-19,155.6667,84.0,496.6667,944.0,6,149.3333,93.27198599,165,183.5925804801916,15,1440.6667,100,sample_data/Danone sensor dataset 2.csv
7,COW-10000251,2025-06-20,324.3333,109.1667,881.5,559.0,5,230.0,66.99995993133443,18,115.33195860171008,5,1440.5,100,sample_data/Danone sensor dataset 2.csv
7,COW-10000251,2025-06-21,208.6667,97.1667,984.3333,456.1667,4,282.1667,57.0609869,5,96.4877754342952,0,1440.5,100,sample_data/Danone sensor dataset 2.csv
7,COW-10000251,2025-06-22,325.5,105.1667,820.8333,620.1667,2,207.5,66.19133812725448,11,118.05414371459594,0,1441.0,100,sample_data/Danone sensor dataset 2.csv
7,COW-10000251,2025-06-23,302.6667,169.3333,870.1667,570.3333,10,182.6667,67.21497747,4,120.11602292054783,0,1440.5,100,sample_data/Danone sensor dataset 2.csv
7,COW-10000251,2025-06-24,346.0,111.0,932.3333,508.0,0,217.3333,61.36486983084066,6,115.42872883770868,0,1440.3333,100,sample_data/Danone sensor dataset 2.csv
7,COW-10000251,2025-06-25,277.1667,169.3333,824.6667,616.0,2,152.6667,68.77463083474629,6,128.9268200621457,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
7,COW-10000251,2025-06-26,68.3333,94.6667,868.1667,572.5,9,180.6667,63.253833606584045,6,111.43054229580989,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
7,COW-10000251,2025-06-27,58.0,84.6667,915.8333,524.6667,12,226.1667,59.06036542905476,2,96.6658935935274,0,1440.5,100,sample_data/Danone sensor dataset 2.csv
7,COW-10000251,2025-06-28,170.6667,96.6667,932.3333,508.1667,4,227.6667,59.21767928955333,5,102.54452392126169,0,1440.5,100,sample_data/Danone sensor dataset 2.csv
7,COW-10000251,2025-06-29,194.1667,113.8333,886.3333,554.5,2,227.1667,65.44337201270153,6,112.1865248583589,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
7,COW-10000251,2025-06-30,240.8333,136.3333,842.5,598.1667,0,230.5,64.72557615097448,14,121.04143917643324,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
7,COW-10000251,2025-07-01,228.0,102.0,843.1667,597.6667,10,203.1667,61.8352456,3,110.71992828916304,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
7,COW-10000251,2025-07-02,50.3333,120.1667,819.6667,621.0,0,221.6667,65.61920900358088,10,114.9578109928327,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
7,COW-10000251,2025-07-03,61.8333,160.0,878.3333,562.5,5,220.5,64.89870246812193,5,125.15027061096156,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
7,COW-10000251,2025-07-04,130.6667,170.1667,957.3333,483.5,3,267.6667,58.41179421,4,105.68894332788663,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
7,COW-10000251,2025-07-05,103.6667,169.0,916.3333,524.3333,2,208.8333,61.42513382826509,5,107.6955997408788,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
7,COW-10000251,2025-07-06,114.8333,135.8333,925.8333,514.8333,14,215.0,65.82664366178852,6,112.4516131,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
7,COW-10000251,2025-07-07,132.8333,107.3333,910.0,530.8333,3,154.5,61.62424216151858,10,116.52533240508592,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
7,COW-10000251,2025-07-08,65.6667,81.6667,982.0,458.8333,10,242.0,59.36666776569955,5,103.04419650446825,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
7,COW-10000251,2025-07-09,60.5,141.3333,954.1667,486.6667,2,363.0,63.12979187753036,4,110.92162274018128,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
7,COW-10000251,2025-07-10,32.3333,132.5,872.3333,568.0,0,296.0,65.52847306283087,18,121.59447549697674,0,1440.3333,100,sample_data/Danone sensor dataset 2.csv
7,COW-10000251,2025-07-11,121.6667,173.1667,779.0,661.8333,2,204.6667,67.46032997250488,16,135.37803054200631,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
7,COW-10000251,2025-07-12,79.0,152.6667,988.0,452.8333,12,294.6667,61.97800997573561,7,108.02251044693126,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
7,COW-10000251,2025-07-13,70.6667,110.8333,1012.0,428.6667,14,263.6667,63.88950515598789,10,108.2404284497093,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
7,COW-10000251,2025-07-14,80.3333,162.1667,839.5,601.1667,4,214.8333,70.69085893891355,17,122.50771123134996,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
7,COW-10000251,2025-07-15,87.5,186.1667,709.5,578.1667,8,157.8333,69.75297019853822,7,138.17598390789067,0,1287.6667,89,sample_data/Danone sensor dataset 2.csv
